study_id,study_title,study_description,accession_reference,study_type,inclusion_exclusion_criteria,grants,collected_by,lab_name,lab_address,study_contact,submitted_by,pub_ids,keywords_study,subject_id,synthetic,species,sex,age_min,age_max,age_unit,age_event,ancestry_population,ethnicity,race,strain_name,linked_subjects,link_type,study_group_description,disease_diagnosis,disease_length,disease_stage,prior_therapies,immunogen,intervention,medical_history,sample_id,sample_type,tissue,anatomic_site,disease_state_sample,collection_time_point_relative,collection_time_point_relative_unit,collection_time_point_reference,biomaterial_provider,tissue_processing,cell_subset,cell_phenotype,cell_species,single_cell,cell_number,cells_per_reaction,cell_storage,cell_quality,cell_isolation,cell_processing_protocol,template_class,template_quality,template_amount,template_amount_unit,library_generation_method,library_generation_protocol,library_generation_kit_version,complete_sequences,physical_linkage,pcr_target_locus,forward_pcr_primer_target_location,reverse_pcr_primer_target_location,sequencing_run_id,total_reads_passing_qc_filter,sequencing_platform,sequencing_facility,sequencing_run_date,sequencing_kit,sequencing_data_id,primary_annotation,file_type,filename,read_direction,read_length,paired_filename,paired_read_direction,paired_read_length,software_versions,paired_reads_assembly,quality_thresholds,primer_match_cutoffs,collapsing_method,data_processing_protocols,germline_database,data_processing_files,analysis_provenance_id,reference_assembly
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00331,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00331,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00331,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00337,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00337,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00337,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00349,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00349,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00349,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00360,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00360,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00360,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00376,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00376,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00376,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00096,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00096,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,GBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00096,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00136,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00136,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,GBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00136,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00243,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00243,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,GBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00243,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00244,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00244,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,GBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00244,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG00260,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG00260,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,GBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG00260,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG01611,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG01611,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,IBS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG01611,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG01700,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG01700,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,IBS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG01700,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG01709,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG01709,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,IBS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG01709,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG01763,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG01763,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,IBS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG01763,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG01772,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG01772,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,EUR,IBS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG01772,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03604,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03604,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,BEB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03604,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03800,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03800,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,BEB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03800,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03817,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03817,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,BEB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03817,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03826,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03826,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,BEB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03826,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03833,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03833,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,BEB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03833,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
